movieId|title|genre|overview|poster_path|imdbId
69805|Taking Woodstock|Music|The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.|/nfvmClvZE7KhIqB74OAgLQ2L6KW.jpg|tt1127896
69844|If These Walls Could Talk|TV Movie|If These Walls Could Talk follows the plights of three different women and their experiences with abortion. Each of the three stories takes place in the same house in three different years: 1952, 1974, and 1996.|/2ujNs6mBfzIZwb9yZjhrslwwCAN.jpg|tt0116607
69849|Halloween II|Horror|Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.|/vSHPM4LQDpWdQrD5KZWK6wNqSOD.jpg|tt1311067
69860|The Secret in Their Eyes|Crime|A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.|/ezklkh33bQ0j0teMSmXw1bV3muC.jpg|tt1305806
69904|9|Action|When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.|/usfcQZRqdXTSSQ55esiPHJZKkIU.jpg|tt0472033
69951|Frequently Asked Questions About Time Travel|Drama|Three men walk into a bar; two geeks and a cynic. They are three ordinary blokes who all have dreams and hopes for an exciting and better future|/4vate33EFAa7TFDfAvxwNyDodke.jpg|tt0910554
69953|The White Ribbon|Drama|Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery.|/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg|tt1149362
69988|Green Lantern: First Flight|Action|Test pilot Hal Jordan finds himself recruited as the newest member of the intergalactic police force, The Green Lantern Corps.|/zma3rOg6yJxgJ1Lo9uuw3tJOjbZ.jpg|tt1384590
70015|Louis Theroux: The Most Hated Family in America|Documentary|Louis meets the Phelps family — the people at the heart of the controversial Westboro Baptist Church. The Phelps have rabid anti-homosexual beliefs, and often campaign at the funerals of American soldiers. They believe that every tragedy in the world is God's punishment for homosexuality.|/v6qH6nVenIKRiaZRKrobgQi7hZC.jpg|tt1000764
70159|Pandorum|Action|Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.|/m9SYXMHJgvjmLGQV36T0sxp88wk.jpg|tt1188729
70183|Death of a Cyclist|Crime|A couple having an affair strike a bicyclist with their car and do not offer aid out of fear of their relationship being exposed.|/otJYYj4si0Kwabbw651RtzLEPUj.jpg|tt0048394
70206|The Men Who Stare at Goats|Comedy|A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.|/zRpM3Smminrd5T8Gm68WgrHP2ri.jpg|tt1234548
70286|The Informant!|Drama|A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.|/qqcmJrzVx3Yx3IcBpqrgb2SK1Rx.jpg|tt1130080
70293|Extract|Comedy|The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.|/cjen0vxjybwItQPH3NNCJuME2MY.jpg|tt1225822
70301|The Final Destination|Horror|After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.|/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg|tt1144884
70305|Gamer|Action|"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind."|/rO51jDoVEebQ740KLY6YjrfhUNe.jpg|tt1034032
70334|Cloudy with a Chance of Meatballs|Animation|Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?|/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg|tt0844471
70336|I Can Do Bad All By Myself|Drama|When Madea catches sixteen-year-old Jennifer and her two younger brothers looting her home, she decides to take matters into her own hands and delivers the young delinquents to the only relative they have: their aunt April. A heavy-drinking nightclub singer who lives off of Raymond, her married boyfriend, April wants nothing to do with the kids.|/kl8RNyG7jokw2pTLJNwkPhsBAL9.jpg|tt1385912
70361|Food, Inc.|Documentary|Documentary filmmaker Robert Kenner examines how mammoth corporations have taken over all aspects of the food chain in the United States, from the farms where our food is grown to the chain restaurants and supermarkets where it's sold. Narrated by author and activist Eric Schlosser, the film features interviews with average Americans about their dietary habits, commentary from food experts like Michael Pollan and unsettling footage shot inside large-scale animal processing plants.|/3IMNzRog9pNdR1k743vocL3cc2H.jpg|tt1286537
70451|Attack of the 50 Foot Woman|Horror|When an abused wife grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind.|/yb1L5FHtgvUpnuxCmSYEX8zWsag.jpg|tt0051380
70492|Thirst|Drama|Sang-hyun, a respected priest, volunteers for an experimental procedure that may lead to a cure for a deadly virus. He gets infected and dies, but a blood transfusion of unknown origin brings him back to life as a vampire. Now, Sang-hyun is torn between faith and bloodlust, and has a newfound desire for Tae-ju, the wife of his childhood friend.|/sFgvkGpXLTydvHqBCXw54OB8R0h.jpg|tt0762073
70521|Bright Star|Drama|In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.|/ddfiAicb5zs4D2qCtpuJdsalePs.jpg|tt0810784
70533|Blood Creek|Horror|A man and his brother on a mission of revenge become trapped in a harrowing occult experiment dating back to the Third Reich.|/iS3M3YjP7JrhhYGjb5MP9UUNJq9.jpg|tt0450336
70545|Paranormal Activity|Horror|Soon after moving into a suburban tract home, Katie and Micah become increasingly disturbed by what appears to be a supernatural presence. Hoping to capture evidence of it on film, they set up video cameras in the house but are not prepared for the terrifying events that follow.|/1bjA7de4O0NhMsaOqwvrecophUs.jpg|tt1179904
70565|World's Greatest Dad|Comedy|In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.|/iOLwNp7tTXCUcXe9X5UC98AaWql.jpg|tt1262981
70599|Still Walking|Drama|Twelve years after their beloved eldest son, Junpei, drowned while saving a stranger's life, Kyohei and Toshiko welcome their surviving children home for a family reunion. Younger son Ryota still feels that his parents resent that he isn't the one who died; his new wife, Yukari, is awkwardly meeting the rest of the family for the first time. Daughter Chinami strains to fill the uncomfortable pauses with forced cheer.|/FWJbhAPdwiwKhUaAyz841jpYa1.jpg|tt1087578
70637|Blood of the Beasts|Documentary|An early example of ultra-realism, this movie contrasts the quiet, bucolic life in the outskirts of Paris with the harsh, gory conditions inside the nearby slaughterhouses. Describes the fate of the animals and that of the workers in graphic detail.|/v3gTStmXJAZCSkEZmV6FURXQBve.jpg|tt0041842
70641|The Cove|Documentary|The Cove tells the amazing true story of how an elite team of individuals, films makers and free divers embarked on a covert mission to penetrate the hidden cove in Japan, shining light on a dark and deadly secret. The shocking discoveries were only the tip of the iceberg.|/sZ3Qu6exsj2W6G0ZTqx0GyukxwO.jpg|tt1313104
70663|A Serious Man|Comedy|It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.|/hvnWxAnMYjQ1mFXYnB9ATiqp6se.jpg|tt1019452
70687|City Island|Drama|The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.|/hT9r3hsEkkhZh12HE495Y9LWh4G.jpg|tt1174730
70697|Ink|Action|Invisible forces exert power over us in our sleep. A mercenary named Ink, on a literal nightmare mission, captures the spirit of 8-year-old Emma in the dream world. To save her, the dream-givers marshal all their resources, focusing on saving the soul of Emma's tragically broken father.|/ggA1Apo054FJ8GGzYjIA5ERGtOW.jpg|tt1071804
70703|Metropia|Animation|In the near future, oil reserves are nearly depleted and Europe is connected by series of underground tunnels. While navigating these tunnels, Roger hears voices, one in particular. Seeking a way to rid himself of the voice only leads Roger deeper into a bizarre conspiracy of control - mind and body.|/kB0mJab0IqGXH925S9wc23wzx8T.jpg|tt0985058
70708|The Haunted World of El Superbeasto|Animation|The Haunted World of El Superbeasto is an animated comedy that also combines elements of a horror and thriller film. It is based upon the comic book series created by Rob Zombie that follows the character of El Superbeasto and his sexy sidekick sister, Suzi-X, voiced by Sheri Moon, as they confront an evil villain by the name of Dr. Satan.|/mCN5KBXrhc4BuVkeEF3R8t4xrBx.jpg|tt0419724
